id,seller_id,source,title,description,category,subcategory,condition,price_cents,is_free,is_negotiable,zip_code,status,view_count,save_count,enquiry_count,external_url,posted_at,sold_at,buyer_id,sold_price_cents
bd450cc0-bb96-4f59-9c04-e5c48a80da5a,4baa25b9-1700-4782-a80b-d9e663939f70,internal,"3-drawer dresser, black","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near Amsterdam Ave any afternoon.",furniture,storage_shelving,used_good,4500,false,false,10027,active,74,7,0,,2024-12-03T16:49:27+00:00,,,
79cc7c97-3981-439d-be4d-7401df48343a,e2bc1752-1983-472e-bbd9-c6fae7cac58a,internal,"Microwave, 700W","Everything works. A couple of light marks from moving, nothing structural. Heading back home after this semester and cannot take it with me. Easy pickup near the Columbia gates, evenings and weekends work best. Open to a small discount if you take it today.",kitchen_home,,used_good,3500,false,false,10031,active,147,11,4,,2024-12-09T14:23:17+00:00,,,
fbd1ca94-7113-41a5-b16b-8bee968143f9,ba4e0520-1425-44b4-ba42-764ccd9799f7,internal,"Nike Air Force 1, US 9","Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Collect from campus; message me and we will find a time.",clothing,,used_good,0,true,false,10027,active,184,19,1,,2024-12-10T00:34:16+00:00,,,
1ac72c1c-71db-4f2c-aeef-883a65271620,57d2ea34-ccda-48c1-82da-d0d973b20d87,internal,Cuisinart toaster oven,,kitchen_home,,like_new,5500,false,false,10025,active,83,11,0,,2024-12-11T13:51:17+00:00,,,
8502f585-65ac-4dc5-8c66-da8feaed6668,ba4e0520-1425-44b4-ba42-764ccd9799f7,internal,"Steelcase Leap, size A","Used it for about a month and it looks the same as the day I got it. Bought it for a sublet that ended early. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",furniture,chairs,like_new,19000,false,false,10027,sold,21,4,0,,2024-12-14T04:35:17+00:00,2024-12-20T17:44:47+00:00,,19000
901c52ee-2e1d-4112-b6c3-93b29fbf46cb,6236d33d-7b57-486d-81e8-a247d50fa2a4,internal,"2-seat sofa, oak","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Upgraded to a bigger one and have no room for both. Collect from campus; message me and we will find a time.",furniture,sofas_tables,used_good,8000,false,true,11217,active,26,1,0,,2024-12-14T07:00:15+00:00,,,
b83f9f81-da46-4c2d-ac15-b39e86360ca8,128acef2-f235-4b4f-9ba9-12cf0271ac50,internal,"Pair of dining chairs, black-brown",,furniture,chairs,used_good,3000,false,false,10027,sold,62,5,2,,2024-12-16T08:40:42+00:00,2025-01-25T00:42:09+00:00,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,2900
fa54a884-1931-4725-960c-eccead88c6af,fd24cb3c-d535-4d3e-8f20-04616346c1f3,internal,"Bike lock, lights and helmet bundle",,bikes_transport,,used_good,4500,false,false,11102,active,227,23,0,,2024-12-18T17:09:51+00:00,,,
bacd5c99-8938-4a40-9561-3725c92c3bed,3b30a6e4-3c57-4bbd-9b03-022e7facb880,internal,Financial Accounting — full course bundle,"Genuinely like new. No marks, everything works exactly as it should. Finished the course, so I no longer need it. Easy pickup near the Columbia gates, evenings and weekends work best. I will throw in the matching lamp for free.",textbooks,,like_new,4500,false,false,10027,sold,23,3,1,,2024-12-21T07:20:11+00:00,2025-01-03T06:12:08+00:00,b2934820-ad75-476f-ade6-054a7c89f295,4100
92772f50-7b81-456f-a119-ffd9d0030781,323eb581-df66-495e-b4c3-b8d51316dccb,internal,Anker power strip + USB-C hub,"Good condition overall — some honest wear, but nothing that affects using it. Heading back home after this semester and cannot take it with me. Cash or Venmo. I can meet near Amsterdam Ave any afternoon.",electronics,,used_good,3500,false,true,10027,sold,12,1,1,,2024-12-21T12:53:49+00:00,2025-01-10T01:01:12+00:00,887b7fc5-3512-427f-b5f1-d0629d72dcf0,3400
1cb1c9c8-6f96-464a-a00a-0fbb3d50f4a3,4191e4fb-4f72-4e71-ad79-a05abd92be9f,internal,"Standing fan, 3 speeds","Brand new, still sealed — I ordered the wrong size and the return window closed. Upgraded to a bigger one and have no room for both. Easy pickup near the Columbia gates, evenings and weekends work best.",kitchen_home,,new,4000,false,true,11222,active,38,1,0,,2024-12-22T20:51:44+00:00,,,
9235a477-38e5-45e8-8555-b189c754e348,b3756f66-bc0a-4be7-b18e-d5a43ae2cb20,internal,"New Balance 990, US 9",,clothing,,used_good,6500,false,true,10027,sold,5,1,0,,2024-12-23T12:28:02+00:00,2024-12-26T19:02:44+00:00,,6500
536a82d5-3c92-4ce4-b51e-25caac37316a,99d52a61-bee5-4684-9df6-159e47cc27be,internal,Machine Learning — full course bundle,Never used. Bought it in September and it has sat in the box since. Heading back home after this semester and cannot take it with me. Collect from campus; message me and we will find a time.,textbooks,,new,9000,false,true,10027,reserved,773,73,8,,2024-12-23T21:25:15+00:00,,,
47006b5e-305a-469f-849a-b1a6781277bb,71938832-5c59-49e3-be85-9acbd7ca55ba,internal,"North Face puffer, size S","Good condition overall — some honest wear, but nothing that affects using it. Finished the course, so I no longer need it. Collect from the Columbia gates; message me and we will find a time. I will throw in the matching lamp for free.",clothing,,used_good,8500,false,true,10452,sold,16,2,0,,2024-12-24T18:03:30+00:00,2025-01-04T00:23:23+00:00,,8500
89186ff9-17df-43c2-b3a2-705cedad16ed,71938832-5c59-49e3-be85-9acbd7ca55ba,internal,"3-drawer dresser, oak",Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Collect from the Columbia gates; message me and we will find a time.,furniture,storage_shelving,like_new,6500,false,false,10452,active,219,25,2,,2024-12-25T00:40:55+00:00,,,
613c7ebf-c120-4a31-8fbb-8b63797812ae,e7f25965-2024-4c9f-a575-caa1e7bc13df,internal,Folding dining table + 2 chairs,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Finished the course, so I no longer need it. Easy pickup near 116th & Broadway, evenings and weekends work best.",furniture,sofas_tables,used_good,7000,false,true,10025,active,93,12,1,,2024-12-25T11:19:31+00:00,,,
84d2d0e1-50dc-4b2c-a0f8-ffc1009b9004,484b4933-21fa-4a46-904b-33017ff3857f,internal,"IKEA MALM bed frame, full","Brand new, still sealed — I ordered the wrong size and the return window closed. Moving to a smaller place at the end of the month, so it needs a new home. Easy pickup near Morningside Heights, evenings and weekends work best. Can send more photos of any detail you want to see.",furniture,beds_mattresses,new,11000,false,false,10031,active,29,4,0,,2024-12-26T06:37:16+00:00,,,
5e072d58-0e81-4cfa-a37f-1084791248b7,b000127a-7ff3-4aba-9f9f-56872787d1ed,internal,"Memory foam mattress topper, full","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. I am graduating in May and everything has to go before I move out. Easy pickup near campus, evenings and weekends work best.",furniture,beds_mattresses,used_good,3000,false,false,10044,sold,28,3,1,,2024-12-26T07:43:06+00:00,2025-01-23T00:34:05+00:00,f7318ac8-5529-4cd7-98ea-c6b5c629b8b2,2900
f5a1338b-ae78-4e92-9894-7d666a80bf25,b000127a-7ff3-4aba-9f9f-56872787d1ed,internal,"LG 27"" 4K monitor + stand","Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,used_good,7500,false,false,10044,active,11,1,1,,2024-12-27T01:25:12+00:00,,,
676d15af-78a5-4cbf-a6d6-7f21a6fa9ddc,484b4933-21fa-4a46-904b-33017ff3857f,internal,Folding dining table + 2 chairs,"Fair condition, priced to reflect it. Works fine, looks lived in. Finished the course, so I no longer need it. Collect from campus; message me and we will find a time.",furniture,sofas_tables,used_fair,4000,false,false,10031,sold,18,4,1,,2024-12-27T06:30:59+00:00,2025-01-03T19:08:23+00:00,dd31032b-6dd2-426d-bfc1-f03e9f5eefa1,4000
da82866d-c129-437e-ba83-f20685b68e84,b0f283a0-c828-4aff-80c1-0fa9a4940b92,internal,Organic Chemistry — full course bundle,"Solid, no wobble — one small scuff on the back left that you cannot see once it is against a wall. Moving to a smaller place at the end of the month, so it needs a new home. Happy to hold it for a day if you need to arrange a car.",textbooks,,used_good,8000,false,false,11102,active,29,3,0,,2024-12-27T12:46:07+00:00,,,
1e945fc7-b057-4a30-a06e-2a1ba431da5f,d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,internal,"MacBook Pro 13"", 8GB/256GB","Good condition overall — some honest wear, but nothing that affects using it. Upgraded to a bigger one and have no room for both. Cash or Venmo. I can meet near 116th & Broadway any afternoon. Original box and instructions included.",electronics,,used_good,19000,false,true,10027,sold,9,0,0,,2024-12-30T05:02:11+00:00,2025-01-02T22:31:30+00:00,,19000
6501369d-7539-425b-8d4e-1e3fdf8d65a7,e0ac1371-730b-4fd6-8af4-80859ee0ade7,internal,Marketing Strategy (Wiley) 9th ed.,"Genuinely like new. No marks, everything works exactly as it should. Upgraded to a bigger one and have no room for both. Collect from Amsterdam Ave; message me and we will find a time.",textbooks,,like_new,8500,false,false,11106,reserved,25,2,0,,2025-01-01T01:51:37+00:00,,,
da979d72-eb27-4538-9489-c57db8352157,f79de4b1-f0cc-45e9-85c3-b3112725fde1,internal,"Managerial Economics (Berk), international edition","Used it for about a month and it looks the same as the day I got it. Finished the course, so I no longer need it. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",textbooks,,like_new,3500,false,true,10027,sold,9,1,1,,2025-01-05T03:21:44+00:00,2025-01-08T11:59:48+00:00,c60fc12d-ef3b-47a2-b08d-d35daaa0261f,3200
d0849e5b-57de-4429-8e50-43dcbb398d57,ded797b6-afed-4f9c-8ae0-35b3c61aa0e4,internal,"3-drawer dresser, navy","Unopened, tags still on. Bought two by mistake. I am graduating in May and everything has to go before I move out. Cash or Venmo. I can meet near the Columbia gates any afternoon. I will throw in the matching lamp for free.",furniture,storage_shelving,new,16000,false,false,11215,draft,0,0,0,,2025-01-12T08:59:22+00:00,,,
adff85eb-8186-498e-9880-bef0ee36fddf,53cbc155-02f5-409e-90b8-e1d1b8a42be9,internal,"Memory foam mattress topper, twin XL","Good condition overall — some honest wear, but nothing that affects using it. Bought it for a sublet that ended early. Easy pickup near Morningside Heights, evenings and weekends work best.",furniture,beds_mattresses,used_good,3000,false,false,10451,sold,8,0,1,,2025-01-12T11:00:11+00:00,2025-01-15T22:41:53+00:00,b2934820-ad75-476f-ade6-054a7c89f295,2900
732a659f-e847-4f48-93a4-2f312275d80e,99d52a61-bee5-4684-9df6-159e47cc27be,internal,"Corporate Finance (Norton), international edition","Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Heading back home after this semester and cannot take it with me. Easy pickup near campus, evenings and weekends work best.",textbooks,,used_good,2500,false,true,10027,active,37,4,0,,2025-01-12T14:56:26+00:00,,,
e919d7fa-2abb-4e1b-a7d4-eaf8aa8f1d0a,887b7fc5-3512-427f-b5f1-d0629d72dcf0,internal,"Herman Miller Aeron, size C","Everything works. A couple of light marks from moving, nothing structural. Upgraded to a bigger one and have no room for both. Happy to hold it for a day if you need to arrange a car.",furniture,chairs,used_good,26000,false,true,10027,reserved,64,1,0,,2025-01-13T09:26:22+00:00,,,
6a10f71d-606f-44a3-ab06-dd38c18f0272,0581305f-6e14-482c-94be-e2a7bab71968,internal,Moving boxes — free to a good home,,free_stuff,,used_fair,0,true,false,07310,active,153,17,3,,2025-01-17T07:35:57+00:00,,,
f2719710-3373-4937-a5d9-c1bac43b860d,484b4933-21fa-4a46-904b-33017ff3857f,internal,Logitech mouse + desk mat,"Used for two semesters and it has held up well. Nothing broken, a bit of normal wear. Moving to a smaller place at the end of the month, so it needs a new home. Collect from 116th & Broadway; message me and we will find a time. Can send more photos of any detail you want to see.",electronics,,used_good,4500,false,false,10031,active,40,2,0,,2025-01-17T10:02:41+00:00,,,
cb72a6a2-d3bc-43f9-9123-4c493783580c,53cbc155-02f5-409e-90b8-e1d1b8a42be9,internal,Bike rack and floor pump,Used it for about a month and it looks the same as the day I got it. Upgraded to a bigger one and have no room for both. Happy to hold it for a day if you need to arrange a car. Original box and instructions included.,bikes_transport,,like_new,6500,false,true,10451,active,42,2,1,,2025-01-17T19:46:49+00:00,,,
39a53c88-4526-446a-a50b-5c53f061276a,44dae102-8716-4274-95ac-bf413382999a,internal,Folding dining table + 2 chairs,"Everything works. A couple of light marks from moving, nothing structural. Finished the course, so I no longer need it. Collect from Amsterdam Ave; message me and we will find a time. Original box and instructions included.",furniture,sofas_tables,used_good,5000,false,true,10040,active,72,7,0,,2025-01-24T20:57:26+00:00,,,
ac17bff0-bac0-47a6-a0bc-49d52d438847,4e2906a0-e445-4567-9bc3-c549a3448137,internal,Linear Algebra — full course bundle,,textbooks,,used_good,6000,false,false,10032,active,133,14,1,,2025-01-25T11:00:07+00:00,,,
5b85b9e0-4c46-408b-b89f-fbdfc2e46dab,af587165-10af-4199-96d6-3bcb946bf36d,internal,Xiaomi M365 electric scooter,"Good condition overall — some honest wear, but nothing that affects using it. I am graduating in May and everything has to go before I move out. Easy pickup near 116th & Broadway, evenings and weekends work best.",bikes_transport,,used_good,23000,false,false,10025,active,328,27,3,,2025-01-26T02:19:03+00:00,,,
c5bea319-91b1-4055-8f0b-8f1cce28d126,c60fc12d-ef3b-47a2-b08d-d35daaa0261f,internal,10-piece pot and pan set,"Unopened, tags still on. Bought two by mistake. Upgraded to a bigger one and have no room for both. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",kitchen_home,,new,11000,false,true,10027,sold,5,1,0,,2025-01-27T18:04:11+00:00,2025-02-10T23:54:49+00:00,,11000
fd5f5cdf-01b7-4dee-8cea-41dbf9c03473,e984c74d-dd4a-466b-b93f-7f517e76b6c7,internal,"Rain jacket, size XS","Genuinely like new. No marks, everything works exactly as it should. I am graduating in May and everything has to go before I move out. Easy pickup near 116th & Broadway, evenings and weekends work best.",clothing,,like_new,9000,false,true,10027,sold,5,0,0,,2025-01-27T21:24:27+00:00,2025-02-08T10:06:03+00:00,,9000
6f537dc2-43aa-4608-a6fb-53896718f4bb,d22d4315-95d0-4e9b-8b3a-ee71f98284ba,internal,Financial Accounting — full course bundle,Used it for about a month and it looks the same as the day I got it. I am graduating in May and everything has to go before I move out. Collect from campus; message me and we will find a time.,textbooks,,like_new,6000,false,true,10027,sold,79,5,0,,2025-01-29T16:30:16+00:00,2025-03-04T20:11:15+00:00,,6000
63070180-558c-42be-a80f-e194b2974bc3,7524322e-1510-48cc-868b-8d59b328109b,internal,Rolling clothes rack + hangers,,furniture,storage_shelving,used_good,4000,false,true,10027,sold,4,0,1,,2025-01-31T07:20:02+00:00,2025-02-05T02:36:17+00:00,9683d7cb-c320-48ab-b91d-373a4a32cc44,3700
eaeb284c-3584-4afc-96a2-3b3a7d688c1a,887b7fc5-3512-427f-b5f1-d0629d72dcf0,internal,"IPad 9th gen, wifi","Used it for about a month and it looks the same as the day I got it. Heading back home after this semester and cannot take it with me. Pickup only, 3rd floor with an elevator — I can help carry it down to the street.",electronics,,like_new,38000,false,false,10027,active,237,22,3,,2025-02-03T05:29:26+00:00,,,
3f103508-aa28-4097-a611-11b708f3d3fb,8c0f035c-ed24-4e92-9e38-7d7562011845,internal,"3-seat sofa, grey","Barely touched — I moved into a furnished place two weeks later. Moving to a smaller place at the end of the month, so it needs a new home. Collect from 116th & Broadway; message me and we will find a time.",furniture,sofas_tables,like_new,15000,false,false,10027,active,26,1,0,,2025-02-03T13:47:23+00:00,,,
e3fb0ff6-57c3-437a-bad8-53a732512fa0,ae8523f3-49f1-45d4-ab29-0313676f12d0,internal,"Data Structures (Berk), international edition","Genuinely like new. No marks, everything works exactly as it should. Heading back home after this semester and cannot take it with me. Collect from campus; message me and we will find a time. Can send more photos of any detail you want to see.",textbooks,,like_new,4500,false,false,10003,reserved,43,6,2,,2025-02-05T10:46:08+00:00,,,
